Frame Index,Pillar Index,X,Y,DX,DY,DIS
53,3268,54945.609,35589.300,-4.015,23.744,24.081
53,3273,54963.410,34578.444,-51.861,4.678,52.072
53,3277,54981.086,33573.864,-101.624,1.806,101.640
53,3283,54989.944,32567.241,-153.369,-1.816,153.379
53,3286,54992.750,31598.706,-218.008,30.565,220.140
53,3290,55213.925,30554.909,-62.349,-19.365,65.287
53,3294,55319.405,28628.116,-91.568,56.654,107.677
53,3295,55282.230,29591.059,-61.422,17.598,63.893
53,3298,55432.470,27615.859,-44.096,37.974,58.194
53,3302,55646.511,26482.132,102.787,-93.631,139.039
53,3334,56053.173,34628.934,37.633,-0.890,37.643
53,3339,56071.217,33669.453,-9.742,31.655,33.120
53,3343,56210.834,31699.445,-4.616,63.600,63.768
53,3344,56216.766,32604.762,68.656,-31.747,75.641
53,3347,56261.735,30658.329,-19.314,15.960,25.055
53,3350,56312.274,29652.779,-36.132,11.023,37.776
53,3353,56390.632,28678.031,-25.077,38.085,45.600
53,3357,56442.088,27671.340,-39.193,24.808,46.385
53,3401,57177.280,31729.653,-42.769,26.006,50.055
53,3404,57292.668,30732.676,7.022,22.224,23.307
54,2498,40803.824,32569.341,-145.898,-72.812,163.057
54,2503,40873.703,30544.135,-208.765,-101.182,231.993
54,2504,40834.359,31476.631,-182.514,-162.804,244.574
54,2511,41216.411,28837.769,5.650,199.191,199.271
54,2514,41338.326,27745.533,61.865,100.630,118.126
54,2548,41614.564,33754.431,-271.825,38.830,274.584
54,2549,41695.495,34872.309,-123.655,152.892,196.639
54,2554,42019.316,32569.801,65.596,-142.531,156.902
54,2559,41956.036,31769.072,-64.845,59.382,87.927
54,2563,42020.072,30663.373,-60.237,-50.067,78.328
54,2566,42146.439,29611.200,-1.183,-100.140,100.147
54,2570,41900.023,28608.077,-315.042,-99.960,330.520
54,2574,42194.726,27225.702,-86.138,-488.613,496.148
54,2599,42648.258,35851.785,-108.981,67.866,128.384
54,2603,42590.962,34940.210,-231.905,150.435,276.425
54,2607,42781.956,33832.751,-102.458,48.248,113.250
54,2613,43098.846,32472.682,147.336,-308.308,341.704
54,2616,42990.568,31813.476,-28.346,35.097,45.114
54,2619,43084.426,30734.154,-0.074,-49.322,49.322
54,2623,43027.699,29710.807,-124.226,-70.513,142.843
54,2627,43320.690,28862.001,101.247,84.168,131.663
54,2631,43191.874,27779.204,-93.434,-4.712,93.552
54,2634,43389.501,25699.636,-31.071,-78.916,84.812
54,2635,43272.741,26606.634,-80.172,-174.297,191.851
54,2652,43682.566,36854.288,-4.932,-3.171,5.864
54,2657,43431.710,36132.945,-323.464,280.049,427.851
54,2661,43856.690,34870.033,35.833,11.546,37.647
54,2665,43931.136,33864.954,42.871,9.892,43.998
54,2670,43920.253,32696.101,-35.337,-155.163,159.136
54,2674,44010.014,31987.751,-13.024,139.010,139.619
54,2678,44194.888,30864.227,106.120,10.651,106.653
54,2681,44142.961,28867.050,-80.903,19.220,83.155
54,2682,44320.835,29988.236,164.515,136.849,213.993
NaN,NaN,NaN,NaN,NaN,NaN,NaN
54,2688,44370.118,26795.678,12.770,-54.991,56.454
54,2691,44345.659,25695.064,-71.767,-151.266,167.427
54,2695,44434.625,24899.292,-50.287,54.848,74.412
54,2709,44513.959,37114.248,-177.293,186.669,257.446
54,2713,44682.355,36030.234,-76.618,106.968,131.577
54,2718,44830.268,34916.726,3.756,-2.818,4.696
54,2723,45208.174,34034.400,315.888,108.945,334.147
54,2728,44887.934,31894.458,-139.359,-24.593,141.513
54,2729,44947.187,32979.683,-12.616,58.231,59.582
54,2733,45040.749,30901.932,-52.326,-21.686,56.642
54,2736,45112.799,30052.306,-47.975,130.898,139.412
54,2739,45267.952,29087.102,46.470,170.880,177.086
54,2742,45226.924,27945.110,-61.942,31.263,69.384
54,2745,45434.944,26788.758,80.240,-130.068,152.827
54,2749,45434.776,25590.893,12.781,-325.031,325.282
54,2752,45448.929,24928.995,-40.454,14.915,43.116
54,2755,45609.041,24023.700,54.146,105.507,118.590
54,2760,45773.990,37928.516,146.589,-72.395,163.491
54,2765,45511.834,37219.256,-183.419,221.927,287.913
54,2769,45790.232,34942.991,-40.410,-46.496,61.602
54,2770,45788.864,36086.452,25.900,93.103,96.638
54,2775,45760.011,34041.518,-136.414,45.967,143.951
54,2780,45954.500,33114.377,-9.588,122.937,123.311
54,2786,46022.654,31887.684,-2.532,-99.855,99.887
54,2789,46004.934,31136.545,-87.775,152.877,176.283
54,2791,46176.991,30003.546,18.589,13.885,23.202
54,2795,46302.563,29085.661,76.584,99.450,125.521
54,2798,46375.644,28079.836,82.196,96.258,126.578
54,2802,46316.263,27017.030,-43.023,28.294,51.493
54,2806,46290.368,25872.228,-136.311,-113.356,177.286
54,2809,46506.250,24052.771,-54.843,72.087,90.578
54,2810,46486.949,24980.177,-7.027,-3.635,7.911
54,2817,46589.695,37254.246,-109.699,187.620,217.337
54,2822,46737.347,35958.221,-29.724,-104.813,108.946
54,2827,46902.040,35157.425,73.447,99.936,124.023
54,2833,46893.635,34228.009,-0.949,164.334,164.337
54,2838,46862.292,33113.835,-99.726,54.304,113.553
54,2841,47048.080,32079.132,18.505,21.838,28.623
54,2845,47001.269,31063.652,-95.899,10.177,96.437
54,2847,47186.122,29997.199,23.099,-62.211,66.361
54,2849,47087.423,29239.908,-143.183,183.793,232.984
54,2853,47443.013,26989.959,79.071,-68.594,104.677
54,2854,47204.511,28132.433,-93.653,79.159,122.626
54,2858,47650.717,25989.985,219.310,-65.245,228.810
54,2861,47481.830,25079.724,-16.805,26.173,31.104
54,2864,47574.131,24132.475,16.344,83.867,85.445
54,2868,47665.973,38235.102,34.321,106.678,112.063
54,2873,47663.818,37306.458,-33.739,172.605,175.872
54,2878,47702.197,36122.254,-63.166,-8.375,63.719
54,2883,47767.226,35196.238,-65.719,69.659,95.767
54,2888,47880.356,34071.984,-18.583,-61.113,63.876
54,2894,48014.463,33172.663,47.943,43.706,64.875
54,2897,47980.897,32181.025,-53.257,54.277,76.041
54,2901,48095.567,29909.878,-72.168,-219.016,230.599
54,2902,48030.170,31192.195,-71.587,69.099,99.495
54,2905,48146.890,29417.483,-88.409,291.640,304.745
54,2909,48314.890,28098.793,11.955,-24.072,26.878
54,2913,48305.554,27096.132,-55.771,-30.292,63.467
54,2916,48415.012,26169.295,-13.338,46.245,48.130
54,2919,48701.306,24759.715,205.848,-361.695,416.169
54,2923,48590.969,24230.790,28.566,112.636,116.202
54,2928,48579.151,38336.260,-56.832,139.611,150.736
54,2932,48734.920,37354.254,32.923,152.000,155.524
54,2937,48682.057,36274.908,-87.715,75.561,115.773
54,2943,48926.161,35136.505,88.693,-58.778,106.402
54,2948,48897.620,33187.173,-73.469,-10.846,74.265
54,2949,48883.867,34214.152,-19.551,12.114,22.999
54,2954,49192.006,32369.856,153.182,174.010,231.828
54,2957,49129.508,31274.681,23.116,82.222,85.409
54,2960,49142.541,30185.974,-29.894,-12.087,32.246
54,2964,49162.521,29273.764,-70.408,80.126,106.665
54,2967,49320.240,28202.298,20.037,11.752,23.229
54,2972,49311.570,27242.626,-56.077,53.957,77.820
54,2975,49472.061,26241.496,38.945,48.899,62.513
54,2978,49601.782,24728.607,101.578,-462.343,473.370
54,2983,49510.800,24393.968,-56.313,206.223,213.773
54,2989,49638.820,38265.645,-1.657,1.291,2.101
54,2992,49771.977,36251.758,-2.295,-15.784,15.950
54,2996,49798.623,35255.097,-43.414,-8.466,44.232
54,3000,49836.602,34361.099,-73.097,99.492,123.458
54,3004,49800.324,33163.137,-175.293,-103.536,203.586
54,3009,49820.865,32367.540,-215.878,104.609,239.888
54,3012,50054.807,31321.891,-49.565,62.071,79.433
54,3015,50140.051,30274.541,-30.087,9.161,31.451
54,3019,50178.812,29310.235,-58.819,47.322,75.492
54,3022,50265.985,28321.503,-39.022,61.759,73.054
54,3025,50351.264,27255.775,-21.101,-2.223,21.218
54,3029,50556.611,25047.783,51.607,-212.602,218.776
54,3030,50442.468,26226.523,4.567,-35.509,35.801
54,3033,50636.533,24399.569,64.698,142.241,156.264
54,3039,50670.367,38169.806,25.362,-161.704,163.680
54,3041,50812.495,37425.426,99.643,97.595,139.476
54,3045,50903.239,36614.604,124.508,279.413,305.899
54,3049,50835.537,35354.230,-5.043,24.396,24.912
54,3053,50917.947,34243.044,9.815,-84.918,85.483
54,3057,51002.183,33402.719,28.161,69.285,74.789
54,3063,50949.846,32300.173,-91.608,-31.130,96.753
54,3066,51058.943,31357.494,-50.105,29.005,57.894
54,3069,51139.446,30437.396,-37.119,111.450,117.468
54,3072,51224.241,29212.589,-18.125,-119.345,120.713
54,3075,51381.839,27229.430,4.729,-97.750,97.864
54,3076,51407.618,28364.134,97.807,35.343,103.997
54,3081,51483.028,26306.815,40.413,-24.501,47.260
54,3084,51482.218,25268.703,-27.544,-60.979,66.912
54,3087,51718.857,24310.356,150.429,-14.667,151.142
54,3097,51731.225,37276.629,19.299,-116.398,117.987
54,3102,51895.112,36413.425,117.339,12.532,118.006
54,3107,52004.094,35628.433,158.854,231.149,280.471
54,3111,51911.672,34312.369,-1.107,-83.103,83.110
54,3115,51734.866,33564.701,-245.479,172.211,299.861
54,3120,52042.686,32347.517,-3.486,-51.854,51.971
54,3123,52226.183,30442.257,44.903,47.876,65.638
54,3124,51987.067,31434.087,-126.651,37.188,131.998
54,3127,52463.399,29307.270,216.361,-93.418,235.668
54,3129,52436.109,28263.456,121.594,-134.214,181.104
54,3132,52474.292,27283.809,100.114,-110.650,149.219
54,3136,52512.500,26446.014,72.954,47.302,86.947
54,3140,52455.165,25435.655,-51.127,38.585,64.053
54,3143,52562.274,24369.315,-10.794,-25.079,27.303
54,3150,52663.231,37454.112,-53.389,-5.200,53.641
54,3154,52695.857,36414.197,-86.501,-53.547,101.733
54,3158,52842.005,35460.457,-7.843,-3.952,8.782
54,3161,53348.638,33584.921,363.736,124.845,384.564
54,3162,53078.890,34476.487,161.483,13.796,162.071
54,3164,53475.129,32557.984,424.357,90.825,433.968
54,3169,53546.712,31535.690,428.426,70.633,434.209
54,3172,53402.712,30504.386,223.813,43.378,227.978
NaN,NaN,NaN,NaN,NaN,NaN,NaN
54,3179,53409.591,28470.657,97.954,5.975,98.136
54,3183,53370.694,27348.911,-8.075,-114.314,114.599
54,3187,53377.418,26543.733,-68.396,83.161,107.675
54,3191,53474.940,25498.387,-36.045,32.224,48.349
54,3204,53783.495,36546.985,-5.163,23.143,23.712
54,3209,53745.349,35530.292,-108.937,-0.958,108.941
54,3214,53816.169,34459.528,-105.725,-70.145,126.878
54,3218,53704.451,33538.244,-284.867,10.779,285.071
54,3223,53859.895,32490.854,-189.026,-42.266,193.694
54,3226,53988.454,31591.782,-127.742,60.416,141.308
54,3230,54087.530,30556.784,-95.906,27.739,99.837
54,3237,54217.047,28608.193,-99.169,74.865,124.255
54,3241,54330.382,27551.739,-52.986,19.825,56.574
54,3244,54543.007,25519.505,27.394,-15.639,31.543
54,3245,54532.505,26543.490,82.144,13.960,83.321
54,3263,54883.545,36463.499,90.549,-126.397,155.484
54,3268,54853.958,35629.906,0.335,33.550,33.551
54,3273,54860.584,34601.705,-60.026,6.756,60.405
54,3277,54882.961,33581.196,-104.907,-11.854,105.575
54,3283,54969.558,32624.056,-83.807,23.380,87.007
54,3286,55013.827,31628.616,-106.805,29.407,110.780
54,3290,55182.854,30594.579,-5.072,-2.479,5.645
54,3294,55259.497,28644.901,-61.196,43.020,74.804
54,3295,55203.900,29624.447,-51.295,28.421,58.643
54,3298,55346.624,27631.546,-41.270,31.016,51.626
54,3302,55540.798,26507.529,85.978,-90.926,125.139
54,3334,55956.703,34656.836,31.730,-4.938,32.112
54,3339,55987.674,33691.436,-4.514,31.225,31.550
54,3343,56113.739,31732.107,-11.222,65.128,66.087
54,3344,56138.627,32597.017,79.174,-61.760,100.413
54,3347,56178.890,30680.317,-13.403,15.248,20.302
54,3350,56234.042,29684.468,-25.505,20.287,32.589
54,3353,56292.839,28700.378,-32.163,30.040,44.010
54,3357,56354.557,27688.779,-29.980,21.468,36.874
54,3401,57091.978,31751.302,-37.137,16.594,40.676
54,3404,57189.413,30761.056,-0.346,29.653,29.655
55,2498,41121.350,32677.695,62.466,-29.146,68.931
55,2503,41190.851,30660.682,-0.691,-49.745,49.750
55,2504,41147.024,31556.928,20.949,-147.559,149.039
55,2511,41376.107,28830.691,49.687,125.237,134.734
55,2514,41513.155,27838.028,120.838,125.989,174.571
55,2548,41793.921,33826.276,-201.474,45.527,206.554
55,2549,41951.723,34921.103,21.739,146.829,148.429
55,2554,41767.446,32818.154,-295.088,41.174,297.947
55,2559,41737.770,31771.347,-392.062,-3.200,392.075
55,2563,41875.161,30720.968,-320.281,-59.285,325.722
55,2566,42150.768,29578.655,-112.177,-199.457,228.838
55,2570,42059.802,28647.026,-270.721,-127.998,299.455
55,2574,42319.654,27350.422,-78.545,-422.585,429.822
55,2599,42742.074,35931.327,-124.001,82.427,148.898
55,2603,42678.379,34979.619,-255.009,134.869,288.478
55,2607,42851.455,33851.868,-147.482,0.611,147.484
55,2613,42872.294,32756.768,-193.969,-90.522,214.052
55,2616,43145.540,31831.248,11.884,-13.598,18.059
55,2619,43230.520,30865.672,31.197,15.429,34.804
55,2623,43255.746,29751.457,-11.250,-96.571,97.224
55,2627,43455.523,28742.286,127.402,-100.976,162.565
55,2631,43368.107,27991.090,-27.471,150.061,152.555
55,2634,43480.544,25739.432,-48.419,-104.646,115.304
55,2635,43399.580,26703.204,-61.928,-143.447,156.244
55,2652,43789.684,36832.256,-12.283,-91.208,92.032
55,2657,43731.405,36249.716,-138.098,330.245,357.957
55,2661,43926.816,34969.584,-10.132,54.360,55.296
55,2665,44040.743,33882.108,38.174,-39.597,55.002
55,2670,44085.210,32926.568,15.172,8.949,17.614
55,2674,44157.589,31954.709,26.118,41.080,48.680
55,2678,44235.611,30872.377,36.663,-37.646,52.549
55,2681,44379.679,29020.889,47.491,107.652,117.662
55,2682,44333.886,30023.259,69.314,106.847,127.360
55,2685,44464.266,27857.475,64.518,-53.272,83.669
55,2688,44472.875,26919.260,7.155,2.818,7.689
55,2691,44371.946,25646.223,-161.337,-267.408,312.309
55,2695,44511.610,24941.517,-89.201,29.641,93.997
55,2709,44747.431,37103.931,-58.071,110.371,124.716
55,2713,44770.599,36156.799,-102.467,166.958,195.894
55,2718,44954.149,35054.783,13.536,69.224,70.535
55,2723,44692.324,33890.398,-308.278,-99.963,324.080
55,2728,45028.154,32077.916,-107.196,94.078,142.624
55,2729,44983.935,33015.521,-83.987,29.277,88.943
55,2733,45126.018,30869.322,-76.896,-110.859,134.918
55,2736,45179.413,30072.594,-89.329,86.134,124.092
55,2739,45359.218,29157.550,22.817,174.233,175.721
55,2742,45354.806,28036.014,-49.256,55.400,74.130
55,2745,45659.133,26864.060,189.124,-122.245,225.193
55,2749,45428.239,25720.683,-109.421,-262.630,284.513
55,2752,45598.391,24896.636,-6.731,-84.958,85.224
55,2755,45641.894,24072.535,-22.901,95.387,98.098
55,2760,46241.613,37909.293,498.518,-149.018,520.314
55,2765,45705.060,37294.672,-98.472,232.984,252.939
55,2769,45971.031,34989.408,32.444,-64.532,72.229
55,2770,45838.852,36122.652,-32.278,64.366,72.006
55,2775,45977.567,34106.970,-26.849,46.488,53.685
55,2780,46063.000,33164.278,-8.899,107.951,108.317
55,2786,46124.276,32125.244,-15.182,71.329,72.927
55,2789,46157.892,31113.387,-49.163,63.065,79.964
55,2791,46388.961,29830.621,115.917,-225.771,253.790
55,2795,46348.481,29176.233,7.771,122.853,123.098
55,2798,46422.257,28139.442,13.790,88.924,89.987
55,2802,46398.939,27125.652,-75.391,69.519,102.551
55,2806,46579.815,26076.481,45.273,25.179,51.804
55,2809,46680.874,24145.483,11.800,98.778,99.480
55,2810,46584.456,24854.710,-17.437,-194.901,195.679
55,2817,46612.563,37474.565,-194.806,343.480,394.877
55,2822,46872.085,36156.725,-2.921,28.779,28.927
55,2827,46854.851,35056.358,-87.727,-67.240,110.532
55,2833,46854.041,34210.006,-154.393,79.779,173.787
55,2838,46935.329,33154.787,-140.697,28.642,143.582
55,2841,47133.066,32226.653,-10.659,102.903,103.454
55,2845,47130.744,31235.389,-80.564,115.056,140.458
55,2847,47117.423,30178.188,-159.982,52.080,168.245
55,2849,47268.732,29223.604,-69.547,101.958,123.419
55,2853,47459.410,27038.513,-12.277,-85.764,86.639
55,2854,47216.137,28232.719,-189.555,114.072,221.231
55,2858,47672.147,26006.856,133.128,-114.219,175.411
55,2861,47600.045,24999.380,-6.310,-119.975,120.141
55,2864,47679.415,24143.199,5.904,26.796,27.438
55,2868,47720.892,38168.140,-24.563,-26.747,36.315
55,2873,47852.264,37293.376,40.864,93.374,101.925
55,2878,47814.279,36343.236,-64.803,146.083,159.812
55,2883,47848.871,35156.009,-97.856,-36.882,104.576
55,2888,48353.216,34163.150,338.872,-27.452,339.983
55,2894,48043.543,33199.827,-36.673,4.210,36.914
55,2897,48093.958,32315.416,-47.549,123.776,132.595
55,2901,48393.830,30117.673,118.776,-76.336,141.192
55,2902,48120.209,31303.387,-89.010,114.948,145.382
55,2905,48291.823,29242.933,-50.883,51.491,72.390
55,2909,48439.380,28204.941,29.133,16.633,33.547
55,2913,48445.156,27229.372,-32.676,42.935,53.954
55,2916,48491.723,26039.005,-51.878,-151.791,160.412
55,2919,48796.004,24993.257,185.068,-195.817,269.433
55,2923,48648.598,24197.210,-29.431,11.045,31.436
55,2928,48747.433,38158.512,-2.187,-104.706,104.729
55,2932,48784.339,37539.102,-33.010,280.093,282.032
55,2937,48777.099,36315.746,-106.155,49.908,117.302
55,2943,48853.012,35327.392,-92.036,67.214,113.966
55,2948,49024.911,33300.856,-53.578,37.676,65.499
55,2949,48893.183,34223.761,-119.381,-34.208,124.185
55,2954,49122.865,32357.174,-23.085,96.370,99.096
55,2957,49200.105,31382.462,-13.549,124.617,125.351
55,2960,49191.356,30324.509,-88.246,61.162,107.369
55,2964,49357.406,29294.590,10.138,33.565,35.063
55,2967,49467.173,28301.143,52.269,43.299,67.874
55,2972,49538.130,27273.895,55.708,17.799,58.483
55,2975,49646.499,26189.492,98.299,-70.911,121.207
55,2978,49784.004,24947.363,168.453,-311.341,353.991
55,2983,49694.055,24364.611,19.387,110.465,112.153
55,2989,49681.853,38171.527,-66.739,-157.940,171.462
55,2992,49943.747,36583.218,61.832,250.720,258.232
55,2996,49923.392,35349.588,-26.047,20.998,33.457
55,3000,50048.954,34403.406,31.960,76.987,83.357
55,3004,49988.883,33269.355,-94.032,-62.668,113.001
55,3009,50107.036,32310.974,-43.502,-18.656,47.333
55,3012,50175.888,31389.658,-42.318,62.679,75.627
55,3015,50208.232,30349.287,-77.682,25.058,81.623
55,3019,50223.892,29370.151,-127.980,39.807,134.028
55,3022,50252.945,28378.739,-166.621,51.529,174.407
55,3025,50416.193,27398.826,-63.417,74.916,98.154
55,3029,50647.386,24977.363,35.169,-349.089,350.856
55,3030,50508.780,26253.990,-36.422,-74.136,82.600
55,3033,50724.066,24465.850,44.847,142.094,149.003
55,3039,50769.455,38122.649,16.380,-273.993,274.482
55,3041,50881.176,37464.971,60.572,72.284,94.307
55,3045,50972.497,36597.379,86.109,197.131,215.117
55,3049,51071.315,35516.938,117.378,120.342,168.107
55,3053,50911.509,34399.096,-110.046,4.610,110.142
55,3057,51057.427,33412.087,-31.692,20.455,37.720
55,3063,51049.462,32379.180,-105.683,-18.921,107.364
55,3066,51205.814,31374.491,-16.960,-21.319,27.243
55,3069,51244.620,30455.478,-45.912,62.369,77.445
55,3072,51431.132,29365.935,81.694,-31.767,87.653
55,3075,51421.150,27259.486,-63.032,-133.634,147.754
55,3076,51441.806,28362.916,25.033,-31.766,40.444
55,3081,51605.389,26422.202,55.584,24.603,60.786
55,3084,51724.374,25252.234,107.491,-143.641,179.408
55,3087,51769.827,24487.968,85.989,94.637,127.868
55,3097,51784.901,37268.316,-40.263,-191.284,195.476
55,3102,51899.074,36468.086,8.206,0.587,8.227
55,3107,52124.225,35625.023,165.809,160.830,230.995
55,3111,52097.261,34597.854,71.146,135.674,153.197
55,3115,52098.096,33550.051,4.502,90.322,90.434
55,3120,52086.301,32596.413,-66.916,131.787,147.803
55,3123,52099.516,30620.792,-188.658,160.776,247.872
55,3124,52240.822,31376.459,20.079,-86.236,88.543
55,3127,52502.231,29341.164,148.206,-125.445,194.169
55,3129,52780.020,28261.865,358.583,-201.846,411.489
55,3132,52677.776,27247.877,188.945,-214.329,285.722
55,3136,52641.856,26608.208,85.790,148.625,171.608
55,3140,52547.369,25493.578,-74.176,28.408,79.430
55,3143,52691.711,24455.774,3.274,-7.055,7.777
55,3150,52801.625,37533.345,-28.033,7.220,28.948
55,3154,52845.934,36498.086,-51.218,-26.283,57.568
55,3158,52873.758,35452.558,-83.802,-77.320,114.022
55,3161,53494.286,33590.379,402.112,64.533,407.258
55,3162,53092.444,34656.894,67.755,128.917,145.638
55,3164,53521.541,32556.926,363.716,24.325,364.529
55,3169,53431.270,31576.487,205.952,45.514,210.921
55,3172,53536.704,30513.206,243.891,-15.205,244.364
NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,3179,53512.090,28406.890,86.034,-125.698,152.322
55,3183,53426.168,27490.877,-67.291,-40.283,78.427
55,3187,53467.415,26612.864,-93.198,84.063,125.509
55,3191,53555.211,25593.451,-70.896,59.135,92.321
55,3204,53913.254,36598.176,16.696,8.991,18.963
55,3209,53864.024,35578.382,-98.044,-18.538,99.781
55,3214,53942.918,34516.570,-86.366,-78.535,116.734
55,3218,53904.814,33593.481,-191.877,0.146,191.877
55,3223,53990.304,32610.901,-172.059,10.536,172.381
55,3226,54167.553,31629.102,-62.303,30.049,69.171
55,3230,54181.892,30569.958,-115.490,-26.735,118.545
55,3237,54236.573,28654.434,-193.966,53.125,201.110
55,3241,54382.913,27645.323,-107.398,47.084,117.265
55,3244,54640.335,25591.875,17.712,-9.761,20.224
55,3245,54630.493,26602.005,73.046,5.888,73.283
55,3263,54985.284,36550.573,84.188,-104.775,134.407
55,3268,54967.718,35699.599,-0.582,46.102,46.105
55,3273,54962.174,34656.622,-71.608,-5.477,71.817
55,3277,54978.902,33653.206,-122.233,-7.499,122.462
55,3283,55064.317,32645.590,-104.260,-13.321,105.108
55,3286,55080.877,31708.552,-153.380,41.590,158.919
55,3290,55262.251,30648.006,-32.735,-15.210,36.096
55,3294,55377.094,28706.324,-50.621,38.073,63.341
55,3295,55309.634,29692.065,-52.600,29.727,60.419
55,3298,55459.052,27699.958,-35.748,33.008,48.657
55,3302,55664.256,26571.316,102.352,-93.736,138.789
55,3334,56074.228,34722.775,36.152,-6.249,36.688
55,3339,56095.372,33756.419,-4.428,29.988,30.313
55,3343,56213.468,31777.925,-18.758,44.746,48.519
55,3344,56236.008,32690.930,69.195,-33.910,77.057
55,3347,56288.739,30729.615,-10.642,-1.732,10.782
55,3350,56343.741,29742.506,-22.881,11.981,25.828
55,3353,56413.951,28758.137,-18.160,21.253,27.955
55,3357,56469.229,27761.214,-30.050,25.598,39.475
55,3401,57189.217,31811.013,-47.304,9.944,48.338
55,3404,57298.948,30818.161,-4.780,18.650,19.253
56,2498,40785.431,32601.474,-153.669,-57.078,163.927
56,2503,40839.649,30581.361,-225.643,-78.080,238.770
56,2504,40647.318,31578.468,-357.263,-85.826,367.428
56,2511,41051.536,28731.608,-146.917,69.509,162.530
56,2514,41415.348,27684.842,149.315,25.251,151.435
56,2548,41700.409,33734.456,-169.438,4.248,169.491
56,2549,41644.373,34871.835,-164.440,135.612,213.145
56,2554,41964.730,32562.960,27.756,-163.800,166.135
56,2559,41971.795,31844.575,-30.731,112.363,116.489
56,2563,42006.749,30687.953,-63.016,-40.864,75.106
56,2566,41997.217,29577.193,-140.046,-148.682,204.253
56,2570,41988.178,28611.433,-216.650,-111.331,243.581
56,2574,42073.424,27276.611,-197.344,-451.912,493.122
56,2599,42563.328,36000.474,-177.846,201.259,268.579
56,2603,42603.291,34812.727,-203.353,8.037,203.512
56,2607,42873.476,33829.073,-0.546,28.728,28.733
56,2613,43157.627,32858.254,216.315,61.596,224.914
56,2616,43002.430,31779.458,-4.567,-22.634,23.090
56,2619,43065.659,30788.426,-8.759,-10.000,13.294
56,2623,43158.207,29869.110,16.230,73.654,75.421
56,2627,43177.089,28795.186,-32.494,3.092,32.641
56,2631,43058.644,27881.503,-216.941,83.777,232.556
56,2634,43363.058,25651.788,-48.020,-140.582,148.557
56,2635,43097.401,26636.691,-245.945,-158.005,292.326
56,2652,43588.887,37023.739,-88.670,149.278,173.626
56,2657,43574.793,36105.276,-170.448,235.841,290.987
56,2661,43870.130,34864.256,59.198,-10.565,60.133
56,2665,43902.809,33822.774,24.380,-47.775,53.636
56,2670,43824.208,32914.980,-121.676,48.333,130.924
56,2674,44071.772,31920.264,60.155,48.226,77.100
56,2678,44075.659,30920.644,-3.550,52.503,52.623
56,2681,44258.709,29044.994,44.261,183.324,188.591
56,2682,44166.153,29613.584,19.340,-251.639,252.381
56,2685,44374.983,28017.948,102.012,152.633,183.585
56,2688,44353.466,26701.241,12.972,-160.958,161.480
56,2691,44307.252,25760.603,-100.776,-99.178,141.394
56,2695,44367.093,24899.781,-106.799,35.005,112.390
56,2709,44478.012,37187.615,-203.829,243.192,317.315
56,2713,44776.042,36006.084,26.473,66.508,71.584
56,2718,44734.379,34970.680,-81.064,25.923,85.108
56,2723,44538.415,33759.993,-344.596,-180.686,389.093
56,2728,44961.383,32055.279,-54.963,113.363,125.985
56,2729,44891.060,32981.651,-59.570,45.054,74.689
56,2733,45021.280,30936.643,-55.689,0.541,55.692
56,2736,45133.335,29994.620,-11.159,61.318,62.325
56,2739,45203.835,29102.552,-8.211,172.986,173.181
56,2742,45231.415,28007.880,-46.521,72.990,86.555
56,2745,45475.284,26873.817,129.778,-57.826,142.078
56,2749,45411.355,25681.070,-1.685,-248.056,248.061
56,2752,45445.806,24963.255,-34.693,36.519,50.371
56,2755,45504.206,23945.429,-41.991,13.779,44.194
56,2760,46141.587,38047.386,523.210,29.307,524.030
56,2765,45571.901,37275.645,-114.463,261.577,285.524
56,2769,45761.359,35055.082,-58.730,40.695,71.451
56,2770,45713.568,36127.555,-40.512,118.050,124.808
56,2775,45942.976,34026.065,61.919,17.187,64.260
56,2780,45944.861,33066.442,-3.584,61.778,61.881
56,2786,45963.182,32040.066,-52.958,38.384,65.405
56,2789,46080.898,30967.172,-1.031,-38.644,38.658
56,2791,46127.072,30128.472,-22.457,125.403,127.398
56,2795,46251.566,29081.285,34.421,82.068,88.994
56,2798,46206.278,28085.087,-76.799,80.609,111.337
56,2802,46231.947,27016.780,-118.713,15.588,119.732
56,2806,46364.168,25886.978,-54.029,-111.625,124.013
56,2809,46503.297,23977.773,-47.905,-23.145,53.204
56,2810,46414.734,24970.033,-70.808,-26.175,75.491
NaN,NaN,NaN,NaN,NaN,NaN,NaN
56,2822,46837.671,36095.237,85.436,17.859,87.282
56,2827,46923.096,35134.880,104.961,52.857,117.519
56,2833,46842.704,34013.134,-43.131,-65.424,78.362
56,2838,46992.197,33194.809,38.782,120.625,126.706
56,2841,46999.345,32174.652,-21.778,103.290,105.561
56,2845,46981.495,31065.868,-105.566,-9.531,105.996
56,2847,47201.177,29873.552,46.435,-199.184,204.525
56,2849,47088.064,29179.267,-134.318,110.385,173.857
56,2853,47471.687,27039.162,115.809,-31.604,120.044
56,2854,47253.858,28147.488,-36.121,81.069,88.752
56,2858,47575.745,25792.912,160.608,-273.406,317.089
56,2861,47614.575,25041.360,132.140,-22.607,134.059
56,2864,47559.028,24075.530,11.238,7.100,13.293
56,2868,47518.668,38164.630,-102.593,10.236,103.102
56,2873,47720.293,37276.260,31.238,125.865,129.684
